team_name,conference,season,week,ap_rank,team_id
Iowa,Big Ten,2021,13,11,2294
Iowa,Big Ten,2021,14,9,2294
Iowa,Big Ten,2021,15,5,2294
Iowa,Big Ten,2021,16,5,2294
Iowa,Big Ten,2021,17,8,2294
Kansas,Big 12,2021,1,6,2305
Kansas,Big 12,2021,2,7,2305
Kansas,Big 12,2021,3,5,2305
Kansas,Big 12,2021,4,5,2305
Kansas,Big 12,2021,5,3,2305
Kansas,Big 12,2021,6,3,2305
Kansas,Big 12,2021,7,6,2305
Kansas,Big 12,2021,8,6,2305
Kansas,Big 12,2021,9,9,2305
Kansas,Big 12,2021,10,15,2305
Kansas,Big 12,2021,11,23,2305
Kansas,Big 12,2021,13,23,2305
Kansas,Big 12,2021,14,17,2305
Kansas,Big 12,2021,15,13,2305
Kansas,Big 12,2021,16,11,2305
Kansas,Big 12,2021,17,12,2305
Kentucky,SEC,2021,1,10,96
Kentucky,SEC,2021,2,20,96
Louisville,ACC,2021,3,25,97
Louisville,ACC,2021,4,23,97
Louisville,ACC,2021,8,16,97
Louisville,ACC,2021,10,25,97
Loyola (IL),MVC,2021,12,22,NA
Loyola (IL),MVC,2021,13,22,NA
Loyola (IL),MVC,2021,14,21,NA
Loyola (IL),MVC,2021,15,20,NA
Loyola (IL),MVC,2021,16,18,NA
Loyola (IL),MVC,2021,17,17,NA
Michigan,Big Ten,2021,1,25,130
Michigan,Big Ten,2021,4,25,130
Michigan,Big Ten,2021,5,19,130
Michigan,Big Ten,2021,6,16,130
Michigan,Big Ten,2021,7,10,130
Michigan,Big Ten,2021,8,7,130
Michigan,Big Ten,2021,9,7,130
Michigan,Big Ten,2021,10,4,130
Michigan,Big Ten,2021,11,4,130
Michigan,Big Ten,2021,12,3,130
Michigan,Big Ten,2021,13,3,130
Michigan,Big Ten,2021,14,3,130
Michigan,Big Ten,2021,15,2,130
Michigan,Big Ten,2021,16,4,130
Michigan,Big Ten,2021,17,4,130
Michigan State,Big Ten,2021,1,13,127
Michigan State,Big Ten,2021,2,8,127
Michigan State,Big Ten,2021,3,4,127
Michigan State,Big Ten,2021,4,4,127
Michigan State,Big Ten,2021,5,12,127
Michigan State,Big Ten,2021,6,17,127
Michigan State,Big Ten,2021,7,23,127
Minnesota,Big Ten,2021,6,21,135
Minnesota,Big Ten,2021,7,16,135
Minnesota,Big Ten,2021,8,23,135
Minnesota,Big Ten,2021,9,17,135
Minnesota,Big Ten,2021,10,21,135
Missouri,SEC,2021,4,16,142
Missouri,SEC,2021,5,14,142
Missouri,SEC,2021,6,12,142
Missouri,SEC,2021,7,13,142
Missouri,SEC,2021,8,17,142
Missouri,SEC,2021,9,19,142
Missouri,SEC,2021,10,12,142
Missouri,SEC,2021,11,18,142
Missouri,SEC,2021,12,10,142
Missouri,SEC,2021,13,20,142
Missouri,SEC,2021,14,24,142
Northwestern,Big Ten,2021,6,19,77
Ohio State,Big Ten,2021,1,23,194
Ohio State,Big Ten,2021,2,23,194
Ohio State,Big Ten,2021,3,22,194
Ohio State,Big Ten,2021,4,20,194
Ohio State,Big Ten,2021,5,23,194
Ohio State,Big Ten,2021,6,25,194
Ohio State,Big Ten,2021,8,21,194
Ohio State,Big Ten,2021,9,15,194
Ohio State,Big Ten,2021,10,13,194
Ohio State,Big Ten,2021,11,7,194
Ohio State,Big Ten,2021,12,4,194
Ohio State,Big Ten,2021,13,4,194
Ohio State,Big Ten,2021,14,4,194
Ohio State,Big Ten,2021,15,7,194
Ohio State,Big Ten,2021,16,9,194
Ohio State,Big Ten,2021,17,7,194
Oklahoma,Big 12,2021,10,24,201
Oklahoma,Big 12,2021,11,9,201
Oklahoma,Big 12,2021,12,12,201
Oklahoma,Big 12,2021,13,9,201
Oklahoma,Big 12,2021,14,7,201
Oklahoma,Big 12,2021,15,16,201
Oklahoma,Big 12,2021,16,25,201
Oklahoma State,Big 12,2021,12,23,197
Oklahoma State,Big 12,2021,15,17,197
Oklahoma State,Big 12,2021,16,12,197
Oklahoma State,Big 12,2021,17,11,197
Oregon,Pac-12,2021,1,20,2483
Oregon,Pac-12,2021,2,21,2483
Oregon,Pac-12,2021,5,25,2483
Oregon,Pac-12,2021,6,21,2483
Oregon,Pac-12,2021,7,17,2483
Oregon,Pac-12,2021,8,22,2483
Oregon,Pac-12,2021,9,21,2483
Purdue,Big Ten,2021,11,24,2509
Purdue,Big Ten,2021,12,24,2509
Purdue,Big Ten,2021,15,23,2509
Purdue,Big Ten,2021,16,20,2509
Purdue,Big Ten,2021,17,20,2509
Richmond,A-10,2021,2,19,257
Richmond,A-10,2021,3,19,257
Rutgers,Big Ten,2021,1,24,164
Rutgers,Big Ten,2021,2,24,164
Rutgers,Big Ten,2021,3,21,164
Rutgers,Big Ten,2021,4,19,164
Rutgers,Big Ten,2021,5,11,164
Rutgers,Big Ten,2021,6,14,164
Rutgers,Big Ten,2021,7,15,164
Rutgers,Big Ten,2021,12,25,164
Saint Louis,A-10,2021,7,23,139
Saint Louis,A-10,2021,8,24,139
Saint Louis,A-10,2021,9,25,139
Saint Louis,A-10,2021,10,22,139
San Diego State,MWC,2021,3,24,21
San Diego State,MWC,2021,4,18,21
San Diego State,MWC,2021,13,25,21
San Diego State,MWC,2021,14,22,21
San Diego State,MWC,2021,15,19,21
San Diego State,MWC,2021,16,19,21
San Diego State,MWC,2021,17,16,21
Tennessee,SEC,2021,1,12,2633
Tennessee,SEC,2021,2,13,2633
Tennessee,SEC,2021,3,12,2633
Tennessee,SEC,2021,4,10,2633
Tennessee,SEC,2021,5,8,2633
Tennessee,SEC,2021,6,7,2633
Tennessee,SEC,2021,7,9,2633
Tennessee,SEC,2021,8,10,2633
Tennessee,SEC,2021,9,6,2633
Tennessee,SEC,2021,10,18,2633
Tennessee,SEC,2021,11,11,2633
Tennessee,SEC,2021,12,16,2633
Tennessee,SEC,2021,13,19,2633
Tennessee,SEC,2021,14,25,2633
Texas,Big 12,2021,1,19,251
Texas,Big 12,2021,2,17,251
Texas,Big 12,2021,3,13,251
Texas,Big 12,2021,4,11,251
Texas,Big 12,2021,5,10,251
Texas,Big 12,2021,6,8,251
Texas,Big 12,2021,7,4,251
Texas,Big 12,2021,8,4,251
Texas,Big 12,2021,9,5,251
Texas,Big 12,2021,10,5,251
Texas,Big 12,2021,11,6,251
Texas,Big 12,2021,12,13,251
Texas,Big 12,2021,13,12,251
Texas,Big 12,2021,14,14,251
Texas,Big 12,2021,15,15,251
Texas,Big 12,2021,16,13,251
Texas,Big 12,2021,17,9,251
Texas Tech,Big 12,2021,1,14,2641
Texas Tech,Big 12,2021,2,17,2641
Texas Tech,Big 12,2021,3,17,2641
Texas Tech,Big 12,2021,4,14,2641
Texas Tech,Big 12,2021,5,15,2641
Texas Tech,Big 12,2021,6,13,2641
Texas Tech,Big 12,2021,7,18,2641
Texas Tech,Big 12,2021,8,15,2641
Texas Tech,Big 12,2021,9,12,2641
Texas Tech,Big 12,2021,10,10,2641
Texas Tech,Big 12,2021,11,13,2641
Texas Tech,Big 12,2021,12,7,2641
Texas Tech,Big 12,2021,13,15,2641
Texas Tech,Big 12,2021,14,18,2641
Texas Tech,Big 12,2021,15,18,2641
Texas Tech,Big 12,2021,16,20,2641
Texas Tech,Big 12,2021,17,21,2641
UCLA,Pac-12,2021,1,22,26
UCLA,Pac-12,2021,9,24,26
UCLA,Pac-12,2021,10,23,26
UCLA,Pac-12,2021,11,21,26
UConn,Big East,2021,8,25,41
UConn,Big East,2021,9,23,41
UNC,ACC,2021,1,16,NA
UNC,ACC,2021,2,14,NA
UNC,ACC,2021,3,16,NA
UNC,ACC,2021,4,22,NA
UNC,ACC,2021,5,17,NA
USC,Pac-12,2021,12,20,30
USC,Pac-12,2021,13,17,30
USC,Pac-12,2021,14,19,30
USC,Pac-12,2021,16,24,30
USC,Pac-12,2021,17,24,30
Villanova,Big East,2021,1,3,222
Villanova,Big East,2021,2,12,222
Villanova,Big East,2021,3,9,222
Villanova,Big East,2021,4,7,222
Villanova,Big East,2021,5,5,222
Villanova,Big East,2021,6,4,222
Villanova,Big East,2021,7,3,222
Villanova,Big East,2021,8,3,222
Villanova,Big East,2021,9,3,222
Villanova,Big East,2021,10,3,222
Villanova,Big East,2021,11,3,222
Villanova,Big East,2021,12,5,222
Villanova,Big East,2021,13,10,222
Villanova,Big East,2021,14,8,222
Villanova,Big East,2021,15,10,222
Villanova,Big East,2021,16,14,222
Villanova,Big East,2021,17,18,222
Virginia,ACC,2021,1,4,258
Virginia,ACC,2021,2,15,258
Virginia,ACC,2021,3,18,258
Virginia,ACC,2021,4,17,258
Virginia,ACC,2021,5,16,258
Virginia,ACC,2021,6,23,258
Virginia,ACC,2021,7,22,258
Virginia,ACC,2021,8,18,258
Virginia,ACC,2021,9,13,258
Virginia,ACC,2021,10,8,258
Virginia,ACC,2021,11,14,258
Virginia,ACC,2021,12,9,258
Virginia,ACC,2021,13,7,258
Virginia,ACC,2021,14,15,258
Virginia,ACC,2021,15,21,258
Virginia,ACC,2021,16,16,258
Virginia,ACC,2021,17,15,258
Virginia Tech,ACC,2021,2,16,259
Virginia Tech,ACC,2021,3,15,259
Virginia Tech,ACC,2021,5,24,259
Virginia Tech,ACC,2021,6,24,259
Virginia Tech,ACC,2021,7,19,259
Virginia Tech,ACC,2021,8,20,259
Virginia Tech,ACC,2021,9,16,259
Virginia Tech,ACC,2021,10,20,259
Virginia Tech,ACC,2021,11,16,259
Virginia Tech,ACC,2021,12,18,259
Virginia Tech,ACC,2021,13,18,259
Virginia Tech,ACC,2021,14,16,259
Virginia Tech,ACC,2021,15,22,259
Virginia Tech,ACC,2021,16,22,259
Virginia Tech,ACC,2021,17,25,259
West Virginia,Big 12,2021,1,15,277
West Virginia,Big 12,2021,2,11,277
West Virginia,Big 12,2021,3,11,277
West Virginia,Big 12,2021,4,8,277
West Virginia,Big 12,2021,5,7,277
West Virginia,Big 12,2021,6,9,277
West Virginia,Big 12,2021,7,14,277
West Virginia,Big 12,2021,8,13,277
West Virginia,Big 12,2021,9,14,277
West Virginia,Big 12,2021,10,11,277
West Virginia,Big 12,2021,11,17,277
West Virginia,Big 12,2021,12,14,277
West Virginia,Big 12,2021,13,13,277
West Virginia,Big 12,2021,14,10,277
West Virginia,Big 12,2021,15,6,277
West Virginia,Big 12,2021,16,10,277
West Virginia,Big 12,2021,17,13,277
Wisconsin,Big Ten,2021,1,7,275
Wisconsin,Big Ten,2021,2,4,275
Wisconsin,Big Ten,2021,3,13,275
Wisconsin,Big Ten,2021,4,12,275
Wisconsin,Big Ten,2021,5,9,275
Wisconsin,Big Ten,2021,6,6,275
Wisconsin,Big Ten,2021,7,8,275
Wisconsin,Big Ten,2021,8,9,275
Wisconsin,Big Ten,2021,9,10,275
Wisconsin,Big Ten,2021,10,14,275
Wisconsin,Big Ten,2021,11,19,275
Wisconsin,Big Ten,2021,12,21,275
Wisconsin,Big Ten,2021,13,21,275
Wisconsin,Big Ten,2021,14,23,275
Wisconsin,Big Ten,2021,15,25,275
Xavier,Big East,2021,5,22,2752
Alabama,SEC,2022,1,14,333
Alabama,SEC,2022,2,14,333
Alabama,SEC,2022,3,10,333
Alabama,SEC,2022,4,16,333
Alabama,SEC,2022,5,9,333
Alabama,SEC,2022,6,6,333
Alabama,SEC,2022,7,10,333
Alabama,SEC,2022,8,19,333
Alabama,SEC,2022,9,15,333
Alabama,SEC,2022,10,24,333
Alabama,SEC,2022,15,25,333
Alabama,SEC,2022,16,24,333
Alabama,SEC,2022,17,25,333
Arizona,Pac-12,2022,3,17,12
Arizona,Pac-12,2022,4,11,12
Arizona,Pac-12,2022,5,11,12
Arizona,Pac-12,2022,6,8,12
Arizona,Pac-12,2022,7,6,12
Arizona,Pac-12,2022,8,9,12
Arizona,Pac-12,2022,9,8,12
Arizona,Pac-12,2022,10,6,12
Arizona,Pac-12,2022,11,3,12
Arizona,Pac-12,2022,12,3,12
Arizona,Pac-12,2022,13,7,12
Arizona,Pac-12,2022,14,4,12
Arizona,Pac-12,2022,15,3,12
Arizona,Pac-12,2022,16,2,12
Arizona,Pac-12,2022,17,2,12
Arizona,Pac-12,2022,18,2,12
Arizona,Pac-12,2022,19,2,12
Arkansas,SEC,2022,1,16,8
Arkansas,SEC,2022,2,16,8
Arkansas,SEC,2022,3,13,8
Arkansas,SEC,2022,4,10,8
Arkansas,SEC,2022,5,12,8
Arkansas,SEC,2022,6,24,8
Arkansas,SEC,2022,15,23,8
Arkansas,SEC,2022,16,18,8
Arkansas,SEC,2022,17,14,8
Arkansas,SEC,2022,18,15,8
Arkansas,SEC,2022,19,17,8
Auburn,SEC,2022,1,22,2
Auburn,SEC,2022,2,21,2
Auburn,SEC,2022,3,19,2
Auburn,SEC,2022,4,21,2
Auburn,SEC,2022,5,18,2
Auburn,SEC,2022,6,13,2
Auburn,SEC,2022,7,12,2
Auburn,SEC,2022,8,11,2
Auburn,SEC,2022,9,9,2
Auburn,SEC,2022,10,4,2
Auburn,SEC,2022,11,2,2
Auburn,SEC,2022,12,1,2
Auburn,SEC,2022,13,1,2
Auburn,SEC,2022,14,1,2
Auburn,SEC,2022,15,2,2
Auburn,SEC,2022,16,3,2
Auburn,SEC,2022,17,5,2
Auburn,SEC,2022,18,4,2
Auburn,SEC,2022,19,8,2
BYU,WCC,2022,3,18,252
BYU,WCC,2022,4,12,252
BYU,WCC,2022,5,24,252
Baylor,Big 12,2022,1,8,239
Baylor,Big 12,2022,2,9,239
Baylor,Big 12,2022,3,6,239
Baylor,Big 12,2022,4,4,239
Baylor,Big 12,2022,5,2,239
Baylor,Big 12,2022,6,1,239
Baylor,Big 12,2022,7,1,239
Baylor,Big 12,2022,8,1,239
Baylor,Big 12,2022,9,1,239
Baylor,Big 12,2022,10,1,239
Baylor,Big 12,2022,11,5,239
Baylor,Big 12,2022,12,4,239
Baylor,Big 12,2022,13,8,239
Baylor,Big 12,2022,14,10,239
Baylor,Big 12,2022,15,7,239
Baylor,Big 12,2022,16,10,239
Baylor,Big 12,2022,17,3,239
Baylor,Big 12,2022,18,3,239
Baylor,Big 12,2022,19,4,239
Boise State,MWC,2022,19,23,68
Colorado State,MWC,2022,6,23,36
Colorado State,MWC,2022,7,21,36
Colorado State,MWC,2022,8,20,36
Colorado State,MWC,2022,9,20,36
Colorado State,MWC,2022,18,23,36
Colorado State,MWC,2022,19,24,36
Davidson,A-10,2022,12,25,2166
Duke,ACC,2022,1,9,150
Duke,ACC,2022,2,7,150
Duke,ACC,2022,3,5,150
Duke,ACC,2022,4,1,150
Duke,ACC,2022,5,3,150
Duke,ACC,2022,6,2,150
Duke,ACC,2022,7,2,150
Duke,ACC,2022,8,2,150
Duke,ACC,2022,9,2,150
Duke,ACC,2022,10,8,150
Duke,ACC,2022,11,6,150
Duke,ACC,2022,12,9,150
Duke,ACC,2022,13,9,150
Duke,ACC,2022,14,7,150
Duke,ACC,2022,15,9,150
Duke,ACC,2022,16,7,150
Duke,ACC,2022,17,4,150
Duke,ACC,2022,18,7,150
Duke,ACC,2022,19,9,150
Florida,SEC,2022,2,24,57
Florida,SEC,2022,3,23,57
Florida,SEC,2022,4,14,57
Florida,SEC,2022,5,20,57
Florida State,ACC,2022,1,20,52
Gonzaga,WCC,2022,1,1,2250
Gonzaga,WCC,2022,2,1,2250
Gonzaga,WCC,2022,3,1,2250
Gonzaga,WCC,2022,4,3,2250
Gonzaga,WCC,2022,5,5,2250
Gonzaga,WCC,2022,6,5,2250
Gonzaga,WCC,2022,7,4,2250
Gonzaga,WCC,2022,8,4,2250
Gonzaga,WCC,2022,9,4,2250
Gonzaga,WCC,2022,10,2,2250
Gonzaga,WCC,2022,11,1,2250
Gonzaga,WCC,2022,12,2,2250
Gonzaga,WCC,2022,13,2,2250
Gonzaga,WCC,2022,14,2,2250
Gonzaga,WCC,2022,15,1,2250
Gonzaga,WCC,2022,16,1,2250
Gonzaga,WCC,2022,17,1,2250
Gonzaga,WCC,2022,18,1,2250
Gonzaga,WCC,2022,19,1,2250
Houston,AAC,2022,1,15,248
Houston,AAC,2022,2,15,248
Houston,AAC,2022,3,12,248
Houston,AAC,2022,4,15,248
Houston,AAC,2022,5,14,248
Houston,AAC,2022,6,14,248
Houston,AAC,2022,7,13,248
Houston,AAC,2022,8,12,248
Houston,AAC,2022,9,12,248
Houston,AAC,2022,10,11,248
Houston,AAC,2022,11,10,248
Houston,AAC,2022,12,7,248
Houston,AAC,2022,13,6,248
Houston,AAC,2022,14,6,248
Houston,AAC,2022,15,14,248
Houston,AAC,2022,16,14,248
Houston,AAC,2022,17,14,248
Houston,AAC,2022,18,18,248
Houston,AAC,2022,19,15,248
Illinois,Big Ten,2022,1,11,356
Illinois,Big Ten,2022,2,10,356
Illinois,Big Ten,2022,3,14,356
Illinois,Big Ten,2022,10,25,356
Illinois,Big Ten,2022,11,17,356
Illinois,Big Ten,2022,12,24,356
Illinois,Big Ten,2022,13,18,356
Illinois,Big Ten,2022,14,13,356
Illinois,Big Ten,2022,15,12,356
Illinois,Big Ten,2022,16,15,356
Illinois,Big Ten,2022,17,20,356
Illinois,Big Ten,2022,18,16,356
Illinois,Big Ten,2022,19,19,356
Iowa,Big Ten,2022,16,25,2294
Iowa,Big Ten,2022,17,24,2294
Iowa,Big Ten,2022,18,24,2294
Iowa,Big Ten,2022,19,16,2294
Iowa State,Big 12,2022,4,19,66
Iowa State,Big 12,2022,5,17,66
Iowa State,Big 12,2022,6,11,66
Iowa State,Big 12,2022,7,9,66
Iowa State,Big 12,2022,8,8,66
Iowa State,Big 12,2022,9,11,66
Iowa State,Big 12,2022,10,15,66
Iowa State,Big 12,2022,11,15,66
Iowa State,Big 12,2022,12,23,66
Iowa State,Big 12,2022,13,20,66
Kansas,Big 12,2022,1,3,2305
Kansas,Big 12,2022,2,3,2305
Kansas,Big 12,2022,3,4,2305
Kansas,Big 12,2022,4,8,2305
Kansas,Big 12,2022,5,8,2305
Kansas,Big 12,2022,6,7,2305
Kansas,Big 12,2022,7,7,2305
Kansas,Big 12,2022,8,6,2305
Kansas,Big 12,2022,9,6,2305
Kansas,Big 12,2022,10,9,2305
Kansas,Big 12,2022,11,7,2305
Kansas,Big 12,2022,12,5,2305
Kansas,Big 12,2022,13,10,2305
Kansas,Big 12,2022,14,8,2305
Kansas,Big 12,2022,15,6,2305
Kansas,Big 12,2022,16,5,2305
Kansas,Big 12,2022,17,6,2305
Kansas,Big 12,2022,18,6,2305
Kansas,Big 12,2022,19,3,2305
Kentucky,SEC,2022,1,10,96
Kentucky,SEC,2022,2,13,96
Kentucky,SEC,2022,3,10,96
Kentucky,SEC,2022,4,9,96
Kentucky,SEC,2022,5,10,96
Kentucky,SEC,2022,6,21,96
Kentucky,SEC,2022,7,20,96
Kentucky,SEC,2022,8,18,96
Kentucky,SEC,2022,9,16,96
Kentucky,SEC,2022,10,18,96
Kentucky,SEC,2022,11,12,96
Kentucky,SEC,2022,12,12,96
Kentucky,SEC,2022,13,5,96
Kentucky,SEC,2022,14,5,96
Kentucky,SEC,2022,15,4,96
Kentucky,SEC,2022,16,6,96
Kentucky,SEC,2022,17,7,96
Kentucky,SEC,2022,18,5,96
Kentucky,SEC,2022,19,7,96
LSU,SEC,2022,5,25,99
LSU,SEC,2022,6,19,99
LSU,SEC,2022,7,17,99
LSU,SEC,2022,8,16,99
LSU,SEC,2022,9,21,99
LSU,SEC,2022,10,12,99
LSU,SEC,2022,11,13,99
LSU,SEC,2022,12,19,99
LSU,SEC,2022,13,25,99
Loyola (IL),MVC,2022,11,22,NA
Marquette,Big East,2022,12,22,269
Marquette,Big East,2022,13,24,269
Marquette,Big East,2022,14,18,269
Maryland,Big Ten,2022,1,21,120
Maryland,Big Ten,2022,2,20,120
Memphis,AAC,2022,1,12,235
Memphis,AAC,2022,2,11,235
Memphis,AAC,2022,3,9,235
Memphis,AAC,2022,4,18,235
Michigan,Big Ten,2022,1,6,130
Michigan,Big Ten,2022,2,4,130
Michigan,Big Ten,2022,3,20,130
Michigan,Big Ten,2022,4,24,130
Michigan State,Big Ten,2022,4,22,127
Michigan State,Big Ten,2022,5,19,127
Michigan State,Big Ten,2022,6,12,127
Michigan State,Big Ten,2022,7,11,127
Michigan State,Big Ten,2022,8,10,127
Michigan State,Big Ten,2022,9,10,127
Michigan State,Big Ten,2022,10,10,127
Michigan State,Big Ten,2022,11,14,127
Michigan State,Big Ten,2022,12,10,127
Michigan State,Big Ten,2022,13,13,127
Michigan State,Big Ten,2022,14,17,127
Michigan State,Big Ten,2022,15,19,127
Murray State,OVC,2022,14,23,93
Murray State,OVC,2022,15,21,93
Murray State,OVC,2022,16,19,93
Murray State,OVC,2022,17,22,93
Murray State,OVC,2022,18,19,93
Murray State,OVC,2022,19,20,93
Ohio State,Big Ten,2022,1,17,194
Ohio State,Big Ten,2022,2,19,194
Ohio State,Big Ten,2022,5,21,194
Ohio State,Big Ten,2022,6,15,194
Ohio State,Big Ten,2022,7,14,194
Ohio State,Big Ten,2022,8,13,194
Ohio State,Big Ten,2022,9,13,194
Ohio State,Big Ten,2022,10,16,194
Ohio State,Big Ten,2022,11,19,194
Ohio State,Big Ten,2022,12,16,194
Ohio State,Big Ten,2022,13,16,194
Ohio State,Big Ten,2022,14,16,194
Ohio State,Big Ten,2022,15,18,194
Ohio State,Big Ten,2022,16,22,194
Ohio State,Big Ten,2022,17,23,194
Oregon,Pac-12,2022,1,13,2483
Oregon,Pac-12,2022,2,12,2483
Providence,Big East,2022,7,22,2507
Providence,Big East,2022,8,21,2507
Providence,Big East,2022,9,16,2507
Providence,Big East,2022,10,23,2507
Providence,Big East,2022,11,21,2507
Providence,Big East,2022,12,17,2507
Providence,Big East,2022,13,15,2507
Providence,Big East,2022,14,11,2507
Providence,Big East,2022,15,8,2507
Providence,Big East,2022,16,11,2507
Providence,Big East,2022,17,9,2507
Providence,Big East,2022,18,11,2507
Providence,Big East,2022,19,13,2507
Purdue,Big Ten,2022,1,7,2509
Purdue,Big Ten,2022,2,6,2509
Purdue,Big Ten,2022,3,3,2509
Purdue,Big Ten,2022,4,2,2509
Purdue,Big Ten,2022,5,1,2509
Purdue,Big Ten,2022,6,3,2509
Purdue,Big Ten,2022,7,3,2509
Purdue,Big Ten,2022,8,3,2509
Purdue,Big Ten,2022,9,3,2509
Purdue,Big Ten,2022,10,7,2509
Purdue,Big Ten,2022,11,4,2509
Purdue,Big Ten,2022,12,6,2509
Purdue,Big Ten,2022,13,4,2509
Purdue,Big Ten,2022,14,3,2509
Purdue,Big Ten,2022,15,5,2509
Purdue,Big Ten,2022,16,4,2509
Purdue,Big Ten,2022,17,8,2509
Purdue,Big Ten,2022,18,9,2509
Purdue,Big Ten,2022,19,10,2509
Saint Mary's,WCC,2022,14,22,2608
Saint Mary's,WCC,2022,16,23,2608
Saint Mary's,WCC,2022,17,19,2608
Saint Mary's,WCC,2022,18,17,2608
Saint Mary's,WCC,2022,19,18,2608
Seton Hall,Big East,2022,3,21,2550
Seton Hall,Big East,2022,4,25,2550
Seton Hall,Big East,2022,5,23,2550
Seton Hall,Big East,2022,6,16,2550
Seton Hall,Big East,2022,7,15,2550
Seton Hall,Big East,2022,8,15,2550
Seton Hall,Big East,2022,9,24,2550
Seton Hall,Big East,2022,10,20,2550
St. Bonaventure,A-10,2022,1,23,179
St. Bonaventure,A-10,2022,2,22,179
St. Bonaventure,A-10,2022,3,16,179
Tennessee,SEC,2022,1,18,2633
Tennessee,SEC,2022,2,17,2633
Tennessee,SEC,2022,3,15,2633
Tennessee,SEC,2022,4,13,2633
Tennessee,SEC,2022,5,13,2633
Tennessee,SEC,2022,6,18,2633
Tennessee,SEC,2022,7,19,2633
Tennessee,SEC,2022,8,14,2633
Tennessee,SEC,2022,9,18,2633
Tennessee,SEC,2022,10,22,2633
Tennessee,SEC,2022,11,24,2633
Tennessee,SEC,2022,12,18,2633
Tennessee,SEC,2022,13,22,2633
Tennessee,SEC,2022,14,19,2633
Tennessee,SEC,2022,15,16,2633
Tennessee,SEC,2022,16,17,2633
Tennessee,SEC,2022,17,13,2633
Tennessee,SEC,2022,18,9,2633
Tennessee,SEC,2022,19,5,2633
Texas,Big 12,2022,1,5,251
Texas,Big 12,2022,2,8,251
Texas,Big 12,2022,3,8,251
Texas,Big 12,2022,4,7,251
Texas,Big 12,2022,5,7,251
Texas,Big 12,2022,6,17,251
Texas,Big 12,2022,7,16,251
Texas,Big 12,2022,8,17,251
Texas,Big 12,2022,9,14,251
Texas,Big 12,2022,10,21,251
Texas,Big 12,2022,11,23,251
Texas,Big 12,2022,13,23,251
Texas,Big 12,2022,14,20,251
Texas,Big 12,2022,15,20,251
Texas,Big 12,2022,16,20,251
Texas,Big 12,2022,17,21,251
Texas,Big 12,2022,18,22,251
Texas,Big 12,2022,19,25,251
Texas Tech,Big 12,2022,6,25,2641
Texas Tech,Big 12,2022,7,25,2641
Texas Tech,Big 12,2022,8,25,2641
Texas Tech,Big 12,2022,9,25,2641
Texas Tech,Big 12,2022,10,19,2641
Texas Tech,Big 12,2022,11,18,2641
Texas Tech,Big 12,2022,12,13,2641
Texas Tech,Big 12,2022,13,14,2641
Texas Tech,Big 12,2022,14,9,2641
Texas Tech,Big 12,2022,15,11,2641
Texas Tech,Big 12,2022,16,9,2641
Texas Tech,Big 12,2022,17,12,2641
Texas Tech,Big 12,2022,18,14,2641
Texas Tech,Big 12,2022,19,12,2641
UCLA,Pac-12,2022,1,2,26
UCLA,Pac-12,2022,2,2,26
UCLA,Pac-12,2022,3,2,26
UCLA,Pac-12,2022,4,5,26
UCLA,Pac-12,2022,5,4,26
UCLA,Pac-12,2022,6,4,26
UCLA,Pac-12,2022,7,5,26
UCLA,Pac-12,2022,8,5,26
UCLA,Pac-12,2022,9,5,26
UCLA,Pac-12,2022,10,3,26
UCLA,Pac-12,2022,11,9,26
UCLA,Pac-12,2022,12,7,26
UCLA,Pac-12,2022,13,3,26
UCLA,Pac-12,2022,14,12,26
UCLA,Pac-12,2022,15,13,26
UCLA,Pac-12,2022,16,12,26
UCLA,Pac-12,2022,17,17,26
UCLA,Pac-12,2022,18,13,26
UCLA,Pac-12,2022,19,11,26
UConn,Big East,2022,1,24,41
UConn,Big East,2022,2,23,41
UConn,Big East,2022,3,22,41
UConn,Big East,2022,4,17,41
UConn,Big East,2022,5,15,41
UConn,Big East,2022,6,20,41
UConn,Big East,2022,11,25,41
UConn,Big East,2022,12,20,41
UConn,Big East,2022,13,17,41
UConn,Big East,2022,14,24,41
UConn,Big East,2022,15,24,41
UConn,Big East,2022,16,21,41
UConn,Big East,2022,17,18,41
UConn,Big East,2022,18,20,41
UConn,Big East,2022,19,21,41
UNC,ACC,2022,1,19,NA
UNC,ACC,2022,2,18,NA
UNC,ACC,2022,18,25,NA
USC,Pac-12,2022,2,25,30
USC,Pac-12,2022,3,24,30
USC,Pac-12,2022,4,20,30
USC,Pac-12,2022,5,16,30
USC,Pac-12,2022,6,10,30
USC,Pac-12,2022,7,8,30
USC,Pac-12,2022,8,7,30
USC,Pac-12,2022,9,7,30
USC,Pac-12,2022,10,5,30
USC,Pac-12,2022,11,16,30
USC,Pac-12,2022,12,15,30
USC,Pac-12,2022,13,19,30
USC,Pac-12,2022,14,21,30
USC,Pac-12,2022,15,17,30
USC,Pac-12,2022,16,16,30
USC,Pac-12,2022,17,16,30
USC,Pac-12,2022,18,21,30
USC,Pac-12,2022,19,22,30
Villanova,Big East,2022,1,4,222
Villanova,Big East,2022,2,5,222
Villanova,Big East,2022,3,7,222
Villanova,Big East,2022,4,6,222
Villanova,Big East,2022,5,6,222
Villanova,Big East,2022,6,9,222
Villanova,Big East,2022,7,23,222
Villanova,Big East,2022,8,22,222
Villanova,Big East,2022,9,19,222
Villanova,Big East,2022,10,14,222
